D,D_lazy,churny_fraction,num_seeds,delivery_rate_mean,delivery_rate_std,p99_latency_sec_mean,p99_latency_sec_std,bytes_per_delivery_mean,bytes_per_delivery_std,p50_latency_sec_mean,p50_latency_sec_std,p90_latency_sec_mean,p90_latency_sec_std,avg_latency_sec_mean,avg_latency_sec_std,payload_bytes_MB_mean,payload_bytes_MB_std,control_bytes_MB_mean,control_bytes_MB_std,meshmnt_bytes_MB_mean,meshmnt_bytes_MB_std,gossip_bytes_MB_mean,gossip_bytes_MB_std,total_bytes_MB_mean,total_bytes_MB_std,payload_pct_mean,payload_pct_std,messages_published_mean,messages_published_std,total_deliveries_mean,total_deliveries_std,drops_peer_mean,drops_peer_std,drops_offline_mean,drops_offline_std,online_rate_mean,online_rate_std
2,13,0,3,0.9982521891418564,0.0,2.1,0.0,4988.48731057084,0.0,1.4000000000000001,0.0,1.8,0.0,1.3829447290365298,2.220446049250313e-16,1572.04248046875,0.0,1139.6806030273438,0.0,0.0,0.0,1139.6806030273438,0.0,2711.7230834960938,0.0,57.97208756441279,0.0,571.0,0.0,569431.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,13,0.1,3,0.984427255985267,0.0,3.2000000000000006,4.440892098500626e-16,5963.961582208387,0.0,2.0,0.0,2.6,0.0,2.02381266268422,0.0,1937.056640625,0.0,1103.256965637207,0.0,0.9756088256835938,0.0,1102.2813568115234,0.0,3040.313606262207,0.0,63.71239587374138,0.0,543.0,0.0,534010.0,0.0,0.0,0.0,29920.0,0.0,0.988,0.0
2,13,0.2,3,0.9760939130434783,0.0,6.300000000000001,0.0,8893.010636895238,0.0,1.8,0.0,2.4000000000000004,0.0,2.6612988944630414,0.0,3416.99560546875,0.0,1343.0196838378906,0.0,2.254486083984375,0.0,1340.7651977539062,0.0,4760.015289306641,0.0,71.78539138613735,0.0,575.0,0.0,560723.0,0.0,0.0,0.0,70984.0,0.0,0.964,0.0
2,11,0.4,3,0.9939685314685315,0.0,108.10000000000001,0.0,86883.36897018732,0.0,1.7000000000000002,0.0,2.6,0.0,5.322021795986469,0.0,39531.26806640625,0.0,7577.896579742432,0.0,5.474567413330078,0.0,7572.422012329102,0.0,47109.16464614868,0.0,83.91417755618822,0.0,572.0,0.0,568178.0,0.0,128064.0,0.0,780440.0,0.0,0.947,0.0
2,15,0,3,1.0,0.0,2.1,0.0,5326.548482269503,0.0,1.4000000000000001,0.0,1.8,0.0,1.3791411979355244,0.0,1553.9970703125,0.0,1311.0058898925781,0.0,0.0,0.0,1311.0058898925781,0.0,2865.002960205078,0.0,54.240679395363145,0.0,564.0,0.0,563436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,15,0.1,3,0.9874273204903677,0.0,3.1,0.0,6380.772323130924,9.094947017729282e-13,2.0,0.0,2.6,0.0,1.9946108656169497,2.220446049250313e-16,2139.50830078125,0.0,1291.443229675293,0.0,0.9721755981445312,0.0,1290.4710540771484,0.0,3430.951530456543,0.0,62.359036022189265,7.105427357601002e-15,571.0,0.0,563263.0,0.0,0.0,0.0,36566.0,0.0,0.987,0.0
2,13,0.3,3,0.991970227670753,0.0,138.20000000000002,0.0,60092.242302905106,7.275957614183426e-12,1.7000000000000002,0.0,2.4000000000000004,0.0,5.7706946569471,0.0,26195.64111328125,0.0,6264.712188720703,0.0,4.282379150390625,0.0,6260.4298095703125,0.0,32460.353302001953,0.0,80.70041896822381,0.0,571.0,0.0,566006.0,0.0,49156.0,0.0,573993.0,0.0,0.948,0.0
2,15,0.2,3,0.9805882352941176,0.0,8.700000000000001,0.0,10555.742228024983,0.0,1.8,0.0,2.4000000000000004,0.0,2.7127890959438274,4.440892098500626e-16,4067.490234375,0.0,1638.136806488037,0.0,2.2170066833496094,0.0,1635.9197998046875,0.0,5705.627040863037,0.0,71.28910118456933,0.0,578.0,0.0,566248.0,0.0,0.0,0.0,77161.0,0.0,0.975,0.0
2,13,0.4,3,0.9936660682226212,0.0,94.5,0.0,108330.23313916514,1.4551915228366852e-11,1.7000000000000002,0.0,2.5,0.0,4.745746192563023,0.0,47474.45068359375,0.0,9705.716320037842,0.0,5.487728118896484,0.0,9700.228591918945,0.0,57180.16700363159,0.0,83.02607909588403,0.0,557.0,0.0,553128.0,0.0,145792.0,0.0,942874.0,0.0,0.926,0.0
2,17,0,3,0.9984771480804387,0.0,2.1,0.0,5692.657461911833,0.0,1.4000000000000001,0.0,1.8,0.0,1.3855534987720393,2.220446049250313e-16,1504.0107421875,0.0,1461.0977935791016,0.0,0.0,0.0,1461.0977935791016,0.0,2965.1085357666016,0.0,50.72363200352974,0.0,547.0,0.0,545620.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,17,0.1,3,0.9887491166077739,0.0,3.0,0.0,6972.912921348315,0.0,2.0,0.0,2.5,0.0,2.0148475802254056,0.0,2246.52099609375,0.0,1474.9691047668457,0.0,0.9835243225097656,0.0,1473.985580444336,0.0,3721.4901008605957,0.0,60.36616879819837,0.0,566.0,0.0,559081.0,0.0,0.0,0.0,37211.0,0.0,0.989,0.0
2,15,0.3,3,0.9935758683729433,0.0,117.0,0.0,76839.17521334496,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,5.04878326324085,0.0,31611.140625,0.0,8215.267742156982,0.0,4.187679290771484,0.0,8211.080062866211,0.0,39826.40836715698,0.0,79.37231078830665,0.0,547.0,0.0,543092.0,0.0,84665.0,0.0,675645.0,0.0,0.959,0.0
2,17,0.2,3,0.9918007246376813,1.1102230246251565e-16,77.9,0.0,20557.934703748488,0.0,1.8,0.0,2.4000000000000004,0.0,4.227451059255413,0.0,7674.5712890625,0.0,3058.9709091186523,0.0,2.2573471069335938,0.0,3056.7135620117188,0.0,10733.542198181152,0.0,71.50082561153941,0.0,552.0,0.0,546988.0,0.0,0.0,0.0,154686.0,0.0,0.973,0.0
2,15,0.4,3,0.9937202166064982,0.0,86.7,0.0,125347.66340248601,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,4.470819103012678,0.0,53626.3388671875,0.0,12183.407878875732,0.0,5.457973480224609,0.0,12177.949905395508,0.0,65809.74674606323,0.0,81.48692483822003,0.0,554.0,0.0,550175.0,0.0,181172.0,0.0,1108994.0,0.0,0.943,0.0
2,19,0,3,1.0,0.0,2.0,0.0,6163.8088592592585,9.094947017729282e-13,1.4000000000000001,0.0,1.8,0.0,1.3539743447150852,2.220446049250313e-16,1517.32763671875,0.0,1656.9361114501953,0.0,0.0,0.0,1656.9361114501953,0.0,3174.2637481689453,0.0,47.80093140004548,7.105427357601002e-15,540.0,0.0,539460.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,19,0.1,3,0.9869682539682539,0.0,3.2000000000000006,4.440892098500626e-16,7511.964968522778,0.0,2.0,0.0,2.6,0.0,2.02217816008686,0.0,2363.1181640625,0.0,1645.917163848877,0.0,0.9682655334472656,0.0,1644.9488983154297,0.0,4009.035327911377,0.0,58.94480768503566,0.0,567.0,0.0,559059.0,0.0,0.0,0.0,42375.0,0.0,0.9780000000000001,1.1102230246251565e-16
2,19,0.2,3,0.9932934973637962,1.1102230246251565e-16,77.4,0.0,24896.5474464953,0.0,1.8,0.0,2.4000000000000004,0.0,4.221946559140357,0.0,9476.126953125,0.0,3943.1485900878906,0.0,2.2418975830078125,0.0,3940.906692504883,0.0,13419.27554321289,0.0,70.61578639331071,0.0,569.0,0.0,564699.0,0.0,0.0,0.0,196738.0,0.0,0.977,0.0
2,17,0.3,3,0.993871704745167,0.0,107.2,0.0,86166.1041921229,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,4.73350527869305,0.0,36248.43310546875,0.0,10222.258651733398,0.0,4.141998291015625,0.0,10218.116653442383,0.0,46470.69175720215,0.0,78.00278354980776,0.0,569.0,0.0,565102.0,0.0,106519.0,0.0,729369.0,0.0,0.952,0.0
2,17,0.4,3,0.9824342105263156,1.1102230246251565e-16,77.49000000000233,0.0,147825.5513407506,0.0,1.7000000000000002,0.0,2.5,0.0,4.130412531997221,0.0,59782.5146484375,0.0,13900.044876098633,0.0,5.5233001708984375,0.0,13894.521575927734,0.0,73682.55952453613,0.0,81.13523068987587,0.0,532.0,0.0,522311.0,0.0,195188.0,0.0,1237660.0,0.0,0.9419999999999998,1.1102230246251565e-16
2,21,0,3,1.0,0.0,2.1,0.0,6287.979886524823,0.0,1.4000000000000001,0.0,1.8,0.0,1.4069818044995348,0.0,1557.96240234375,0.0,1824.1678924560547,0.0,0.0,0.0,1824.1678924560547,0.0,3382.1302947998047,0.0,46.064529351196065,0.0,564.0,0.0,563436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,21,0.1,3,0.9872795698924731,0.0,3.1,0.0,8270.03034296481,0.0,2.0,0.0,2.5,0.0,2.021143691924166,0.0,2484.09375,0.0,1860.8237915039062,0.0,0.9914398193359375,0.0,1859.8323516845703,0.0,4344.917541503906,0.0,57.1724026122756,0.0,558.0,0.0,550358.0,0.0,0.0,0.0,45058.0,0.0,0.988,0.0
2,23,0,3,1.0,0.0,2.1,0.0,6736.867182156134,0.0,1.4000000000000001,0.0,1.8,0.0,1.3763032549277903,0.0,1490.88720703125,0.0,1965.6429290771484,0.0,0.0,0.0,1965.6429290771484,0.0,3456.5301361083984,0.0,43.13248108144066,0.0,538.0,0.0,537462.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,21,0.2,3,0.9969516994633274,0.0,108.90000000000002,1.4210854715202004e-14,38394.099544945595,0.0,1.8,0.0,2.4000000000000004,0.0,4.887560341359692,0.0,14317.1865234375,0.0,6088.466571807861,0.0,2.227497100830078,0.0,6086.239074707031,0.0,20405.65309524536,0.0,70.16284387767764,0.0,559.0,0.0,556832.0,0.0,579.0,0.0,284014.0,0.0,0.972,0.0
2,19,0.3,3,0.9938115942028986,0.0,93.30000000000001,0.0,99581.194909075,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,4.4207391152069695,0.0,40319.20458984375,0.0,11778.736072540283,0.0,4.161930084228516,0.0,11774.574142456055,0.0,52097.94066238403,0.0,77.39116763007713,0.0,552.0,0.0,548196.0,0.0,127406.0,0.0,790520.0,0.0,0.9540000000000001,1.1102230246251565e-16
2,21,0.3,3,0.9924205933682373,0.0,82.2,0.0,116841.8202818219,0.0,1.7000000000000002,0.0,2.3000000000000003,0.0,3.995918507412257,4.440892098500626e-16,48438.45703125,0.0,14926.448322296143,0.0,4.171085357666016,0.0,14922.277236938477,0.0,63364.90535354614,0.0,76.44366666530371,0.0,573.0,0.0,568248.0,0.0,169508.0,0.0,957666.0,0.0,0.959,0.0
2,23,0.1,3,0.9892823741007194,0.0,3.1,0.0,8798.65726373125,0.0,2.0,0.0,2.5,0.0,2.0217316770457616,0.0,2590.44140625,0.0,2024.9820251464844,0.0,0.9761810302734375,0.0,2024.005844116211,0.0,4615.423431396484,0.0,56.125758443493716,7.105427357601002e-15,556.0,0.0,549502.0,0.0,0.0,0.0,50115.0,0.0,0.9860000000000001,1.1102230246251565e-16
2,19,0.4,3,0.9975227686703096,0.0,71.9,0.0,165245.72920166532,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,3.941046325090534,0.0,69035.36572265625,0.0,17267.554752349854,0.0,5.464649200439453,0.0,17262.090103149414,0.0,86302.9204750061,0.0,79.9919230342261,0.0,549.0,0.0,547306.0,0.0,320109.0,0.0,1454373.0,0.0,0.9369999999999999,1.1102230246251565e-16
4,1,0,3,1.0,0.0,1.0,0.0,5967.329661202185,9.094947017729282e-13,0.8000000000000002,1.1102230246251565e-16,0.9,0.0,0.7443084250005927,0.0,3031.06494140625,0.0,93.23313903808594,0.0,0.0,0.0,93.23313903808594,0.0,3124.298080444336,0.0,97.01586927247267,0.0,549.0,0.0,548451.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,21,0.4,3,0.9873086206896552,0.0,66.10000000000001,0.0,182706.28807328874,0.0,1.7000000000000002,0.0,2.6,0.0,3.7459675996064843,0.0,79136.47119140625,0.0,20641.462020874023,0.0,5.5065155029296875,0.0,20635.955505371094,0.0,99777.93321228027,0.0,79.31259813033134,0.0,580.0,0.0,572277.0,0.0,438519.0,0.0,1731536.0,0.0,0.932,0.0
4,1,0.1,3,0.9847586837294332,0.0,1.2000000000000002,0.0,5861.864935961817,0.0,0.8000000000000002,1.1102230246251565e-16,1.0,0.0,0.7874910568108543,1.1102230246251565e-16,2922.00732421875,0.0,89.28585052490234,0.0,2.3000717163085938,0.0,86.98577880859375,0.0,3011.2931747436523,0.0,97.03496652953748,0.0,547.0,0.0,538119.0,0.0,0.0,0.0,9718.0,0.0,0.9819999999999999,1.1102230246251565e-16
2,23,0.2,3,0.9951192660550459,0.0,86.90000000000002,1.4210854715202004e-14,57328.41804771914,0.0,1.8,0.0,2.4000000000000004,0.0,4.320712468005559,0.0,21054.69287109375,0.0,8596.466648101807,0.0,2.275562286376953,0.0,8594.19108581543,0.0,29651.159519195557,0.0,71.0079916350771,0.0,545.0,0.0,541891.0,0.0,29356.0,0.0,445825.0,0.0,0.9780000000000001,1.1102230246251565e-16
4,1,0.2,3,0.9665631970260223,1.1102230246251565e-16,2.1,0.0,6038.558268959696,0.0,0.8000000000000002,1.1102230246251565e-16,1.0,0.0,0.7850232060322209,0.0,2904.29443359375,0.0,90.3542366027832,0.0,5.243778228759766,0.0,85.11045837402344,0.0,2994.648670196533,0.0,96.9828101205323,1.4210854715202004e-14,538.0,0.0,519477.0,0.0,0.0,0.0,15129.0,0.0,0.976,0.0
4,1,0.3,3,0.9508541666666667,0.0,3.4000000000000004,0.0,6509.5856954771525,0.0,0.8000000000000002,1.1102230246251565e-16,1.0,0.0,0.962224699028197,0.0,3025.39453125,0.0,91.35047149658203,0.0,9.113883972167969,0.0,82.23658752441406,0.0,3116.745002746582,0.0,97.0690424973464,0.0,528.0,0.0,501542.0,0.0,0.0,0.0,28122.0,0.0,0.9659999999999999,1.1102230246251565e-16
4,1,0.4,3,0.9492680412371134,0.0,21.600000000000005,3.552713678800501e-15,7778.731422655183,0.0,0.8000000000000002,1.1102230246251565e-16,1.0,0.0,1.3149834773030322,0.0,3996.46435546875,0.0,101.99571228027344,0.0,11.479568481445312,0.0,90.51614379882812,0.0,4098.460067749023,0.0,97.5113649860131,0.0,582.0,0.0,551968.0,0.0,0.0,0.0,48315.0,0.0,0.936,0.0
