D,D_lazy,churny_fraction,num_seeds,delivery_rate_mean,delivery_rate_std,p99_latency_sec_mean,p99_latency_sec_std,bytes_per_delivery_mean,bytes_per_delivery_std,p50_latency_sec_mean,p50_latency_sec_std,p90_latency_sec_mean,p90_latency_sec_std,avg_latency_sec_mean,avg_latency_sec_std,payload_bytes_MB_mean,payload_bytes_MB_std,control_bytes_MB_mean,control_bytes_MB_std,meshmnt_bytes_MB_mean,meshmnt_bytes_MB_std,gossip_bytes_MB_mean,gossip_bytes_MB_std,total_bytes_MB_mean,total_bytes_MB_std,payload_pct_mean,payload_pct_std,messages_published_mean,messages_published_std,total_deliveries_mean,total_deliveries_std,drops_peer_mean,drops_peer_std,drops_offline_mean,drops_offline_std,online_rate_mean,online_rate_std
2,15,0,1,1.0,0.0,2.1,0.0,5269.62941023215,0.0,1.4000000000000001,0.0,1.8,0.0,1.3704010517366685,0.0,1627.94970703125,0.0,1304.0133666992188,0.0,0.0,0.0,1304.0133666992188,0.0,2931.9630737304688,0.0,55.5242227167594,0.0,584.0,0.0,583416.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,15,0.1,1,0.9999301075268817,0.0,4.7,0.0,26651.853757330162,0.0,2.0,0.0,2.6,0.0,2.041243001702374,0.0,10367.15478515625,0.0,3801.834815979004,0.0,0.9885787963867188,0.0,3800.846237182617,0.0,14168.989601135254,0.0,73.16791865191014,0.0,558.0,0.0,557457.0,0.0,0.0,0.0,175041.0,0.0,0.984,0.0
2,11,0.3,1,0.9899723183391004,0.0,7.300000000000001,0.0,171794.854114783,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,1.881155385175029,0.0,78044.89013671875,0.0,15635.418418884277,0.0,4.225730895996094,0.0,15631.192687988281,0.0,93680.30855560303,0.0,83.30981327884501,0.0,578.0,0.0,571792.0,0.0,168278.0,0.0,1475626.0,0.0,0.954,0.0
2,17,0,1,1.0,0.0,2.0,0.0,5784.795059765648,0.0,1.4000000000000001,0.0,1.8,0.0,1.3695988267679444,0.0,1520.21630859375,0.0,1477.9274444580078,0.0,0.0,0.0,1477.9274444580078,0.0,2998.143753051758,0.0,50.705250775462275,0.0,544.0,0.0,543456.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,15,0.2,1,0.994695575221239,0.0,6.2,0.0,109051.34383197426,0.0,1.8,0.0,2.4000000000000004,0.0,1.9294353136859275,0.0,44944.0576171875,0.0,13455.074401855469,0.0,2.26593017578125,0.0,13452.808471679688,0.0,58399.13201904297,0.0,76.96014660377487,0.0,565.0,0.0,561533.0,0.0,52512.0,0.0,790585.0,0.0,0.966,0.0
2,13,0.3,1,0.9928936170212765,0.0,7.5,0.0,191732.72611021067,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,1.8886697843642166,0.0,83360.99853515625,0.0,18962.366928100586,0.0,4.2491912841796875,0.0,18958.117736816406,0.0,102323.36546325684,0.0,81.46819463741177,0.0,564.0,0.0,559601.0,0.0,185227.0,0.0,1646337.0,0.0,0.953,0.0
2,17,0.1,1,0.9963393501805055,0.0,4.5,0.0,42900.355251394925,0.0,2.0,0.0,2.5,0.0,2.0101667745614846,0.0,16381.18798828125,0.0,6180.799514770508,0.0,0.972747802734375,0.0,6179.826766967773,0.0,22561.987503051758,0.0,72.60525246752093,0.0,554.0,0.0,551463.0,0.0,2244.0,0.0,273232.0,0.0,0.988,0.0
2,19,0,1,1.0,0.0,2.1,0.0,5879.40161527552,0.0,1.4000000000000001,0.0,1.8,0.0,1.3708526389787337,0.0,1591.69189453125,0.0,1606.7230834960938,0.0,0.0,0.0,1606.7230834960938,0.0,3198.4149780273438,0.0,49.765021282915036,0.0,571.0,0.0,570429.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,17,0.2,1,0.9947678883071553,0.0,6.300000000000001,0.0,115726.58576387608,0.0,1.8,0.0,2.4000000000000004,0.0,1.9146936998154598,0.0,47313.94921875,0.0,15541.725814819336,0.0,2.19879150390625,0.0,15539.52702331543,0.0,62855.675033569336,0.0,75.27394971652286,0.0,573.0,0.0,569523.0,0.0,70679.0,0.0,877035.0,0.0,0.98,0.0
2,15,0.3,1,0.9963048780487805,0.0,7.300000000000001,0.0,198223.14860064603,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,1.87951784670626,0.0,86342.4345703125,0.0,21689.952701568604,0.0,4.180240631103516,0.0,21685.7724609375,0.0,108032.3872718811,0.0,79.92273127596236,0.0,574.0,0.0,571478.0,0.0,200255.0,0.0,1684412.0,0.0,0.955,0.0
